match_id,league_id,start_time,patch_version,radiant_hero_ids,dire_hero_ids,radiant_account_ids,dire_account_ids,radiant_win,early_gold_delta_15,early_xp_delta_15,radiant_core_execution_synergy,dire_core_execution_synergy,pressure_team,pressure_retention_std,radiant_pos1_gpm,radiant_pos2_gpm,dire_pos1_gpm,dire_pos2_gpm
8707467954,19269,1772123516,59,"[123, 15, 28, 107, 49]","[17, 99, 145, 88, 64]","[16497807, 97590558, 201358612, 77490514, 152962063]","[116585378, 190826739, 127617979, 9403474, 91730177]",1,-2633,1473,0.9422653230758118,1.0174530430033482,,,797,513,558,482
8707575685,19269,1772128500,59,"[145, 39, 28, 27, 37]","[102, 64, 29, 19, 47]","[898754153, 173978074, 129958758, 101695162, 94296097]","[124801257, 320219866, 126842529, 256156323, 210053851]",0,-2260,-566,1.080450043876144,0.9854395020684655,,,656,562,792,672
8707662784,19269,1772132820,59,"[70, 110, 78, 19, 39]","[63, 17, 155, 27, 37]","[124801257, 320219866, 126842529, 256156323, 210053851]","[898754153, 173978074, 129958758, 101695162, 94296097]",0,-611,-817,1.0304616406509466,1.0979383418597075,,,585,586,782,604
8707774059,19269,1772138894,59,"[38, 34, 92, 19, 131]","[70, 64, 98, 100, 15]","[898754153, 173978074, 129958758, 101695162, 94296097]","[124801257, 320219866, 126842529, 256156323, 210053851]",1,257,1896,1.0495895386850709,0.7373053613053613,,,670,728,593,507
8707822522,19269,1772142720,59,"[11, 99, 17, 27, 66]","[83, 56, 38, 2, 79]","[1044002267, 402583877, 106573901, 164199202, 73401082]","[10366616, 100058342, 898455820, 92487440, 25907144]",1,1388,-1001,0.8586258343148803,0.9424875254111994,,,794,548,589,567
8707867898,19269,1772146740,59,"[18, 98, 38, 100, 64]","[37, 49, 99, 36, 107]","[1044002267, 402583877, 106573901, 164199202, 73401082]","[10366616, 100058342, 898455820, 92487440, 25907144]",0,1523,2424,1.0918170771464983,1.3043807791420343,,,670,618,591,584
8707906607,19269,1772151035,59,"[38, 29, 17, 79, 30]","[100, 72, 15, 108, 64]","[1044002267, 402583877, 106573901, 164199202, 73401082]","[10366616, 100058342, 898455820, 92487440, 25907144]",1,833,1545,1.0000696920771723,1.4291225095379398,radiant,5855.787654861088,866,583,585,441
8708293887,19269,1772187898,59,"[78, 27, 83, 74, 56]","[64, 110, 126, 51, 114]","[86698277, 346412363, 136829091, 93618577, 331855530]","[16497807, 97590558, 201358612, 77490514, 152962063]",1,-4064,-4664,1.294823359427739,1.1407671779042474,,,741,746,505,607
8708294079,19269,1772187900,59,"[21, 45, 96, 123, 13]","[46, 106, 99, 138, 64]","[124801257, 320219866, 126842529, 256156323, 210053851]","[172099728, 480412663, 165564598, 317880638, 196878136]",0,-4084,-4083,0.5689013828548712,0.8156335364572389,,,476,465,769,577
8708347585,19269,1772191260,59,"[46, 15, 99, 138, 84]","[21, 37, 137, 100, 17]","[172099728, 480412663, 165564598, 317880638, 196878136]","[124801257, 320219866, 126842529, 256156323, 210053851]",0,2642,2031,1.1637016620729976,0.8758925397389671,,,742,484,752,755
8708368779,19269,1772192458,59,"[79, 29, 13, 26, 99]","[78, 88, 110, 74, 145]","[16497807, 97590558, 201358612, 77490514, 152962063]","[86698277, 346412363, 136829091, 93618577, 331855530]",1,4400,6017,1.1275097831254801,1.1787012043189369,radiant,2254.6639439171418,728,705,518,563
8708443393,19269,1772196118,59,"[69, 90, 3, 49, 138]","[83, 108, 106, 123, 21]","[86698277, 346412363, 136829091, 93618577, 331855530]","[16497807, 97590558, 201358612, 77490514, 152962063]",0,-3415,-5685,0.6932569345771298,1.0314161134654485,,,644,586,785,667
8708445472,19269,1772196180,59,"[138, 126, 15, 21, 87]","[41, 37, 99, 123, 13]","[172099728, 480412663, 165564598, 317880638, 196878136]","[124801257, 320219866, 126842529, 256156323, 210053851]",0,-3853,-494,1.2946941820833262,0.9987532198685,dire,10761.340725510288,545,576,789,664
8708565430,19269,1772202250,59,"[53, 155, 126, 119, 37]","[137, 98, 99, 26, 66]","[1044002267, 402583877, 106573901, 164199202, 73401082]","[116585378, 190826739, 127617979, 9403474, 91730177]",1,-701,-3503,1.046937139919251,1.267576075550892,radiant,6193.5806571919975,902,542,490,427
8708568399,19269,1772201275,59,"[11, 7, 98, 100, 131]","[64, 49, 47, 16, 155]","[898754153, 173978074, 129958758, 101695162, 94296097]","[10366616, 100058342, 898455820, 92487440, 25907144]",0,-4372,-2736,1.3633746961750033,1.6083975895807685,dire,4865.741586686021,669,634,651,712
8708689404,19269,1772206023,59,"[145, 17, 155, 123, 110]","[66, 11, 19, 43, 27]","[898754153, 173978074, 129958758, 101695162, 94296097]","[10366616, 100058342, 898455820, 92487440, 25907144]",1,-2005,-3082,0.8213911056161253,1.1234408128424704,,,813,595,586,501
8708690141,19269,1772206140,59,"[7, 129, 59, 100, 66]","[61, 155, 15, 119, 37]","[116585378, 190826739, 127617979, 9403474, 91730177]","[1044002267, 402583877, 106573901, 164199202, 73401082]",0,1345,-111,1.459653850865373,1.282138939204531,,,513,554,731,646
8708807338,19269,1772211121,59,"[38, 39, 98, 19, 110]","[37, 145, 16, 137, 155]","[898754153, 173978074, 129958758, 101695162, 94296097]","[10366616, 100058342, 898455820, 92487440, 25907144]",0,-753,1209,1.52324844079763,1.3330598714170907,,,719,572,767,688
8710019404,19269,1772286964,59,"[54, 64, 129, 123, 13]","[145, 19, 96, 79, 131]","[124801257, 320219866, 126842529, 256156323, 210053851]","[898754153, 173978074, 129958758, 101695162, 94296097]",0,4720,4248,1.1117753757311024,0.8299398369132857,,,613,620,838,511
8710135523,19269,1772291096,59,"[63, 106, 129, 138, 87]","[21, 110, 108, 27, 47]","[898754153, 173978074, 129958758, 101695162, 94296097]","[124801257, 320219866, 126842529, 256156323, 210053851]",0,-3860,-2262,0.9321673865326063,0.9400770390219394,,,722,516,665,670
8710260672,19269,1772295835,59,"[145, 13, 28, 27, 110]","[70, 37, 98, 26, 47]","[898754153, 173978074, 129958758, 101695162, 94296097]","[124801257, 320219866, 126842529, 256156323, 210053851]",0,-5005,-3966,0.5226161220467651,0.7635002103491796,dire,3308.1618461012454,530,537,702,624
8710371476,19269,1772300335,59,"[64, 65, 17, 100, 63]","[78, 79, 3, 19, 11]","[16497807, 97590558, 201358612, 77490514, 152962063]","[86698277, 346412363, 136829091, 93618577, 331855530]",0,123,-1275,1.0202911176449236,0.9897294779151273,dire,4879.683554337944,615,530,930,614
8710481024,19269,1772305014,59,"[98, 27, 83, 126, 138]","[110, 96, 52, 51, 21]","[86698277, 346412363, 136829091, 93618577, 331855530]","[16497807, 97590558, 201358612, 77490514, 152962063]",1,993,2659,1.0336727609349687,0.7936761986057761,,,797,656,619,530
8711465051,19269,1772366096,59,"[11, 37, 29, 26, 17]","[79, 108, 39, 107, 49]","[124801257, 320219866, 126842529, 256156323, 210053851]","[16497807, 97590558, 201358612, 77490514, 152962063]",1,2425,-480,0.8333670637215219,0.7293084915800788,radiant,5107.365438236917,780,690,514,503
8711578057,19269,1772370355,59,"[102, 37, 96, 38, 26]","[50, 65, 126, 51, 114]","[124801257, 320219866, 126842529, 210053851, 256156323]","[16497807, 97590558, 201358612, 77490514, 152962063]",1,735,2354,1.127714419621934,1.2394502996486878,,,650,739,502,505
8711768658,19269,1772376899,59,"[70, 64, 99, 123, 35]","[47, 27, 66, 38, 138]","[124801257, 320219866, 126842529, 256156323, 210053851]","[86698277, 346412363, 136829091, 93618577, 331855530]",0,-4183,-2343,0.8665240796795418,0.8241132101907853,dire,5891.354043900963,562,611,792,710
8711885801,19269,1772381334,59,"[11, 37, 69, 27, 17]","[155, 90, 64, 19, 46]","[124801257, 320219866, 126842529, 256156323, 210053851]","[86698277, 346412363, 136829091, 93618577, 331855530]",0,-2461,-2628,0.6799812884950233,0.8195692693819551,dire,4011.7648132295426,564,454,823,568
8711970053,19269,1772384823,59,"[41, 110, 129, 19, 17]","[65, 27, 37, 126, 70]","[124801257, 320219866, 126842529, 256156323, 210053851]","[86698277, 346412363, 136829091, 93618577, 331855530]",1,6613,5557,0.9499137056740743,0.8581959910913141,,,664,622,555,521
8712056091,19269,1772388652,59,"[78, 123, 64, 34, 138]","[102, 110, 96, 27, 47]","[86698277, 346412363, 136829091, 93618577, 331855530]","[124801257, 320219866, 126842529, 256156323, 210053851]",1,-3323,-1384,1.2987437900772547,1.0736246515691523,dire,3845.8068151284638,689,790,666,624
8719042091,19435,1772870432,59,"[136, 52, 65, 41, 79]","[90, 155, 17, 19, 93]","[320252024, 137129583, 118134220, 150961567, 111114687]","[100594231, 146711951, 324277900, 155494381, 355168766]",1,8708,9942,0.8504700594365873,0.5390522754771958,radiant,4812.299841725022,715,697,498,477
8719042141,19435,1772870443,59,"[13, 22, 107, 108, 131]","[70, 96, 38, 27, 64]","[116865891, 164506534, 417235485, 417604379, 340421206]","[1044002267, 402583877, 106573901, 164199202, 73401082]",0,-3343,-1597,1.1423854023047202,0.8520774371280683,dire,7021.7462262146355,596,558,837,742
8719103631,19435,1772874493,59,"[90, 100, 65, 106, 11]","[63, 38, 33, 19, 64]","[100594231, 155494381, 146711951, 324277900, 355168766]","[320252024, 137129583, 118134220, 150961567, 111114687]",1,-407,1581,0.9363007209724297,1.0264123107186034,radiant,3719.418310896016,736,635,622,587
8719115659,19435,1772875086,59,"[108, 131, 54, 83, 126]","[70, 129, 59, 27, 37]","[417604379, 417235485, 164506534, 340421206, 116865891]","[1044002267, 402583877, 106573901, 164199202, 73401082]",0,-5401,-3734,1.5854088153367196,1.1220954671202479,,,638,605,768,610
8719172949,19435,1772878342,59,"[72, 13, 129, 41, 37]","[30, 137, 26, 126, 21]","[320252024, 137129583, 118134220, 150961567, 111114687]","[100594231, 146711951, 155494381, 324277900, 355168766]",1,4267,4535,1.4398133613363502,1.1119801957183701,radiant,5199.486220247675,879,634,700,615
8719206511,19435,1772880352,59,"[102, 110, 99, 26, 13]","[38, 108, 49, 105, 45]","[152455523, 320219866, 126842529, 256156323, 301750126]","[116585378, 190826739, 127617979, 103812784, 91730177]",1,3094,4478,1.1247925007323503,0.865168021388731,radiant,2651.719636229793,661,679,568,591
8719267986,19435,1772883841,59,"[145, 15, 96, 27, 66]","[38, 131, 13, 123, 69]","[898754153, 173978074, 129958758, 101695162, 94296097]","[321580662, 108958769, 106305042, 847565596, 302214028]",0,-879,-4282,1.1421260027944802,1.1033630612424217,,,671,436,744,716
8719282248,19435,1772884399,59,"[15, 65, 49, 51, 58]","[11, 106, 129, 26, 83]","[116585378, 190826739, 127617979, 103812784, 91730177]","[152455523, 301750126, 126842529, 256156323, 320219866]",0,2446,576,1.1070566948130278,1.2945219745886274,,,544,483,750,578
8719366143,19435,1772888318,59,"[109, 17, 155, 123, 37]","[145, 110, 74, 27, 69]","[898754153, 173978074, 129958758, 101695162, 94296097]","[321580662, 108958769, 106305042, 847565596, 302214028]",1,2802,1687,0.8244066474974414,0.7750746905676483,radiant,4292.104597397412,763,668,658,534
8719372411,19435,1772888606,59,"[155, 21, 110, 19, 70]","[27, 49, 129, 59, 138]","[100471531, 104512126, 148526973, 193815691, 375507918]","[10366616, 100058342, 183719386, 210053851, 25907144]",0,-3185,-3287,0.8384515028350645,0.6729210896151661,dire,5817.331431927262,448,375,679,687
8719471475,19435,1772892604,59,"[78, 17, 155, 100, 138]","[27, 11, 69, 106, 123]","[100471531, 104512126, 148526973, 193815691, 375507918]","[10366616, 100058342, 183719386, 210053851, 25907144]",0,-2995,-2601,0.9365949300645321,1.017774254331541,dire,6243.308033781319,665,543,741,778
8719473100,19435,1772892612,59,"[145, 17, 92, 19, 110]","[70, 64, 52, 88, 65]","[898754153, 173978074, 129958758, 101695162, 94296097]","[321580662, 108958769, 106305042, 847565596, 302214028]",0,376,-2441,0.5194946946517079,0.9795751845615853,,,704,487,838,592
8719587905,19435,1772897060,59,"[11, 126, 99, 87, 136]","[70, 15, 65, 64, 37]","[171262902, 312436974, 56351509, 93817671, 103735745]","[177203952, 1026694469, 292921272, 105045291, 81306398]",0,-4931,-2299,0.7764492178544345,1.0130022336817142,dire,4296.237794086046,522,477,702,602
8719592821,19435,1772897274,59,"[70, 28, 129, 119, 110]","[50, 155, 13, 27, 145]","[172099728, 480412663, 165564598, 317880638, 196878136]","[16497807, 97590558, 201358612, 77490514, 152962063]",1,891,2026,1.0714125476706797,1.2750619753838124,radiant,6657.660517336594,778,598,535,501
8719688162,19435,1772901372,59,"[99, 13, 23, 79, 64]","[37, 96, 19, 136, 138]","[172099728, 480412663, 165564598, 317880638, 196878136]","[16497807, 97590558, 201358612, 77490514, 152962063]",0,-1193,-981,1.447805667377062,0.8324463323730937,,,586,513,715,545
8719697794,19435,1772901460,59,"[21, 34, 65, 64, 100]","[41, 47, 38, 110, 123]","[177203952, 1026694469, 292921272, 105045291, 81306398]","[171262902, 312436974, 56351509, 93817671, 103735745]",1,935,-28,1.0626471843884704,0.8704857949903121,radiant,5466.510439609865,705,785,476,441
8719782706,19435,1772905208,59,"[15, 36, 96, 119, 100]","[90, 155, 106, 136, 21]","[172099728, 480412663, 165564598, 317880638, 196878136]","[16497807, 97590558, 201358612, 77490514, 152962063]",0,-3798,-289,1.1310653422614325,1.2351563545523487,,,440,438,667,563
8719863795,19435,1772908721,59,"[65, 19, 45, 38, 46]","[102, 39, 129, 88, 37]","[86698277, 346412363, 136829091, 93618577, 1171243748]","[957204049, 185590374, 835864135, 111030315, 130991304]",1,2860,6270,1.0862735744586607,1.0606504105375438,radiant,5210.410911498888,711,714,490,503
8719940770,19435,1772912295,59,"[78, 27, 45, 19, 138]","[63, 145, 96, 107, 37]","[86698277, 346412363, 136829091, 93618577, 1171243748]","[957204049, 185590374, 835864135, 111030315, 130991304]",0,-2756,-2576,1.0898350759943947,1.1144687369447153,dire,6200.139661509426,640,445,720,694
8720015970,19435,1772916235,59,"[69, 19, 64, 38, 114]","[15, 39, 96, 88, 37]","[86698277, 346412363, 136829091, 93618577, 1171243748]","[957204049, 185590374, 835864135, 111030315, 130991304]",0,-1914,-1711,0.804271527140749,1.1404454187027142,dire,3068.456004247087,477,627,752,761
8720526736,19435,1772956865,59,"[136, 76, 108, 123, 64]","[155, 29, 19, 119, 15]","[320252024, 137129583, 118134220, 150961567, 111114687]","[16497807, 97590558, 201358612, 77490514, 152962063]",0,-1900,63,0.8583202906250449,1.1128800350080226,,,495,548,756,674
8720527708,19435,1772956850,59,"[46, 13, 78, 123, 37]","[98, 126, 27, 19, 38]","[898754153, 173978074, 129958758, 101695162, 94296097]","[100471531, 104512126, 148526973, 193815691, 375507918]",1,2750,848,0.907280234946011,0.7450293860197574,radiant,3338.519965778962,882,638,789,558
8720605628,19435,1772961360,59,"[78, 13, 110, 64, 18]","[70, 34, 129, 27, 37]","[100471531, 104512126, 148526973, 193815691, 375507918]","[898754153, 173978074, 129958758, 101695162, 94296097]",1,1551,2412,0.714813925570228,0.6619925705297681,,,896,854,678,893
8720609244,19435,1772961537,59,"[11, 28, 65, 41, 45]","[26, 155, 13, 136, 138]","[320252024, 137129583, 118134220, 150961567, 111114687]","[16497807, 97590558, 201358612, 77490514, 152962063]",0,-890,-3297,0.9665431024700231,1.202960399846213,dire,7202.604979813768,597,441,744,687
8720685171,19435,1772965840,59,"[102, 110, 78, 26, 13]","[70, 137, 29, 101, 79]","[152455523, 320219866, 126842529, 256156323, 301750126]","[177203952, 1026694469, 292921272, 105045291, 81306398]",0,-2248,-1299,1.2416999201915404,0.9848644843365012,dire,3898.0167968747837,642,614,852,693
8720719328,19435,1772967388,59,"[129, 126, 131, 64, 15]","[11, 39, 137, 19, 3]","[100471531, 104512126, 148526973, 193815691, 375507918]","[898754153, 173978074, 129958758, 101695162, 94296097]",0,1437,-2366,1.0469313322713172,1.1285171647674335,,,686,761,970,750
8720777640,19435,1772970648,59,"[11, 35, 137, 27, 110]","[14, 63, 83, 64, 47]","[152455523, 301750126, 126842529, 256156323, 320219866]","[292921272, 177203952, 81306398, 105045291, 1026694469]",1,910,2266,0.7865050779404819,0.8543464533782361,,,738,618,549,547
8720834598,19435,1772973304,59,"[9, 79, 78, 137, 102]","[46, 39, 129, 26, 64]","[100594231, 155494381, 146711951, 324277900, 355168766]","[172099728, 480412663, 165564598, 317880638, 196878136]",0,-4352,-3955,1.0584349511426956,1.1473473594858425,dire,5457.574744768673,658,456,767,730
8720864986,19435,1772974511,59,"[11, 38, 129, 26, 37]","[82, 51, 55, 79, 47]","[152455523, 301750126, 126842529, 256156323, 320219866]","[177203952, 81306398, 292921272, 105045291, 1026694469]",0,2645,987,1.3271108292708704,0.8270720125324326,,,608,652,811,664
8720945912,19435,1772977681,59,"[64, 123, 55, 114, 145]","[11, 106, 28, 131, 100]","[100594231, 155494381, 146711951, 324277900, 355168766]","[172099728, 480412663, 165564598, 317880638, 196878136]",0,6357,4279,1.0547165316817533,0.8697360816798305,radiant,6953.267125445637,722,561,893,673
8720994008,19435,1772979624,59,"[145, 129, 34, 105, 27]","[96, 106, 15, 107, 68]","[1044002267, 402583877, 106573901, 164199202, 73401082]","[835864135, 185590374, 957204049, 111030315, 130991304]",1,-5663,-7789,1.2271662237526668,1.2150651972136866,dire,4665.515186217001,902,852,783,789
8721082163,19435,1772983173,59,"[21, 79, 129, 90, 131]","[38, 46, 66, 126, 27]","[164506534, 417235485, 417604379, 116865891, 340421206]","[86698277, 1171243748, 136829091, 93618577, 346412363]",0,-7283,-11578,0.9311634867190423,0.99152143864799,dire,4876.22461448497,520,440,780,637
8721141561,19435,1772985645,59,"[96, 39, 18, 83, 68]","[56, 155, 126, 107, 87]","[835864135, 185590374, 957204049, 111030315, 130991304]","[1044002267, 402583877, 106573901, 164199202, 73401082]",0,17,1045,1.4810690423162582,1.3194417344795528,,,650,635,787,619
8721178344,19435,1772987042,59,"[37, 13, 96, 107, 93]","[29, 70, 110, 126, 19]","[340421206, 116865891, 417604379, 417235485, 164506534]","[86698277, 1171243748, 136829091, 93618577, 346412363]",0,-3708,-1714,1.1551306139766047,1.1160473043189092,,,537,563,825,665
8721243604,19435,1772990227,59,"[64, 102, 129, 15, 138]","[38, 110, 17, 27, 28]","[10366616, 100058342, 183719386, 210053851, 25907144]","[321580662, 108958769, 106305042, 847565596, 302214028]",0,3716,1940,1.0364076342557147,0.940741850707732,,,536,643,687,666
8721283256,19435,1772992076,59,"[38, 13, 69, 100, 136]","[106, 155, 15, 138, 58]","[171262902, 312436974, 56351509, 93817671, 103735745]","[116585378, 190826739, 127617979, 9403474, 91730177]",0,-4218,-6046,0.9355034986309705,1.2946024404644756,,,556,481,634,555
8721340466,19435,1772994924,59,"[38, 64, 13, 27, 98]","[37, 145, 129, 15, 26]","[321580662, 108958769, 106305042, 847565596, 302214028]","[10366616, 100058342, 183719386, 210053851, 25907144]",0,250,1945,1.363967475148183,1.0417087082758478,radiant,4384.470125866453,653,612,804,645
8721358540,19435,1772995592,59,"[126, 99, 15, 51, 37]","[46, 13, 78, 83, 27]","[116585378, 190826739, 127617979, 9403474, 91730177]","[171262902, 312436974, 56351509, 93817671, 103735745]",0,342,1047,1.0336875264469416,1.0608103048004194,dire,5850.310079626359,504,443,907,631
8721428939,19435,1772999096,59,"[74, 129, 11, 88, 37]","[70, 126, 65, 50, 19]","[116585378, 190826739, 127617979, 9403474, 91730177]","[171262902, 312436974, 56351509, 93817671, 103735745]",0,-2217,-1298,1.0719458070544265,0.828851299809902,dire,6573.665075847093,562,561,800,662
8721437198,19435,1772999583,59,"[45, 49, 15, 106, 138]","[41, 64, 13, 123, 129]","[10366616, 100058342, 183719386, 210053851, 25907144]","[321580662, 108958769, 106305042, 847565596, 302214028]",0,1018,1539,1.4983891472058235,1.2949763740363094,,,503,574,812,700
8721924004,19435,1773043207,59,"[21, 106, 155, 123, 87]","[70, 16, 65, 19, 110]","[898754153, 173978074, 129958758, 101695162, 94296097]","[172099728, 480412663, 165564598, 317880638, 196878136]",1,4187,1662,0.9755422895813499,0.9077932956118908,,,775,544,670,484
8721929300,19435,1773043348,59,"[54, 17, 155, 27, 110]","[96, 11, 83, 39, 123]","[152455523, 301750126, 126842529, 256156323, 320219866]","[86698277, 1171243748, 136829091, 93618577, 346412363]",1,-1475,-2154,1.0670970748690956,0.8695386665186254,,,691,663,688,622
8721978267,19435,1773047426,59,"[94, 106, 155, 119, 110]","[69, 1, 66, 11, 27]","[152455523, 301750126, 126842529, 256156323, 320219866]","[86698277, 1171243748, 136829091, 93618577, 346412363]",0,-6715,-4977,0.6390814855495297,0.47298363006332894,,,466,411,693,592
8721978320,19435,1773047439,59,"[21, 47, 78, 79, 87]","[18, 74, 28, 27, 37]","[898754153, 173978074, 129958758, 101695162, 94296097]","[172099728, 480412663, 165564598, 317880638, 196878136]",0,879,-4529,0.504782940844322,0.506089000992958,dire,8420.079515032723,557,505,760,767
8722020996,19435,1773050365,59,"[46, 126, 155, 88, 110]","[69, 18, 66, 11, 123]","[152455523, 301750126, 126842529, 256156323, 320219866]","[86698277, 1171243748, 136829091, 93618577, 346412363]",1,-912,-531,0.7330013902809661,0.49023539164465696,,,757,613,663,549
8722041512,19435,1773051705,59,"[109, 13, 137, 79, 64]","[49, 28, 98, 27, 37]","[898754153, 173978074, 129958758, 101695162, 94296097]","[172099728, 480412663, 165564598, 317880638, 196878136]",1,-830,-2746,0.8750987528006942,0.513618406409971,dire,2666.8616635200524,864,531,719,502
8722088275,19435,1773054220,59,"[136, 38, 98, 123, 79]","[129, 17, 72, 107, 110]","[320252024, 137129583, 118134220, 150961567, 111114687]","[835864135, 185590374, 957204049, 111030315, 130991304]",0,1879,-285,1.0566553544494721,0.940962849319325,,,620,651,907,765
8722121500,19435,1773056682,59,"[27, 102, 129, 15, 138]","[46, 17, 65, 64, 19]","[10366616, 100058342, 183719386, 210053851, 25907144]","[171262902, 312436974, 56351509, 93817671, 103735745]",0,-9044,-7745,0.7677799526955387,0.9674514823193238,dire,3374.9356680737433,524,547,803,585
8722174800,19435,1773058881,59,"[136, 52, 137, 119, 110]","[145, 155, 17, 107, 37]","[320252024, 137129583, 118134220, 150961567, 111114687]","[957204049, 835864135, 185590374, 111030315, 130991304]",1,5622,9648,0.8390410025882032,0.7399275612280096,radiant,4057.076003137986,730,691,665,499
8722211166,19435,1773060621,59,"[46, 28, 55, 64, 19]","[110, 18, 129, 13, 79]","[171262902, 312436974, 56351509, 93817671, 103735745]","[10366616, 100058342, 183719386, 210053851, 25907144]",1,3221,236,0.7347792882236138,0.668670563517983,,,789,595,607,517
8722265503,19435,1773062837,59,"[138, 13, 96, 71, 110]","[57, 99, 145, 88, 37]","[320252024, 137129583, 118134220, 150961567, 111114687]","[957204049, 835864135, 185590374, 111030315, 130991304]",0,-887,1379,1.6737311148415128,1.0200529917462495,,,792,589,789,668
8722308255,19435,1773064644,59,"[99, 64, 13, 79, 145]","[27, 49, 138, 129, 37]","[100471531, 148526973, 104512126, 193815691, 375507918]","[417235485, 116865891, 164506534, 417604379, 340421206]",0,515,-391,0.6946548465899488,0.8731139743917021,radiant,4420.0583336099335,657,559,794,669
8722402149,19435,1773068419,59,"[138, 65, 29, 107, 3]","[64, 155, 106, 26, 21]","[1044002267, 402583877, 106573901, 164199202, 73401082]","[16497807, 97590558, 201358612, 77490514, 152962063]",0,1756,1357,1.297157881557531,1.314615609730142,radiant,8087.0985227168485,736,584,734,726
8722413679,19435,1773068864,59,"[119, 126, 70, 78, 37]","[137, 28, 110, 138, 18]","[417235485, 116865891, 164506534, 417604379, 340421206]","[100471531, 104512126, 148526973, 193815691, 375507918]",1,147,959,0.9214341602614259,0.6120486127616422,radiant,4465.445042610135,741,666,594,482
8722516483,19435,1773073315,59,"[66, 123, 39, 137, 46]","[19, 99, 49, 64, 37]","[100594231, 155494381, 324277900, 146711951, 355168766]","[116585378, 190826739, 127617979, 9403474, 91730177]",1,-1028,1243,1.4107317177828553,1.198686160510716,radiant,6000.668345276216,809,616,615,472
8722527581,19435,1773073900,59,"[64, 155, 126, 100, 21]","[34, 41, 66, 19, 65]","[16497807, 97590558, 201358612, 77490514, 152962063]","[106573901, 1044002267, 73401082, 164199202, 402583877]",1,2822,327,1.3400308374289294,1.7422097670493448,,,729,708,562,611
8722615864,19435,1773077990,59,"[106, 55, 46, 100, 66]","[90, 123, 114, 99, 15]","[116585378, 190826739, 127617979, 9403474, 91730177]","[100594231, 155494381, 324277900, 146711951, 355168766]",1,-1207,2275,1.3683479040573863,1.5171517671517671,,,748,508,620,494
8722621723,19435,1773078483,59,"[63, 110, 38, 27, 28]","[70, 47, 23, 64, 37]","[321580662, 108958769, 106305042, 847565596, 302214028]","[177203952, 1026694469, 292921272, 105045291, 81306398]",0,-5888,-2624,0.8035471712552854,1.0431103173512846,dire,3726.938640743651,608,562,659,736
8722692770,19435,1773081816,59,"[126, 28, 11, 136, 64]","[58, 123, 155, 13, 15]","[116585378, 190826739, 127617979, 9403474, 91730177]","[100594231, 155494381, 146711951, 324277900, 355168766]",0,-965,-1152,0.6662821116942625,1.110980101216184,,,566,523,756,649
8722703843,19435,1773082491,59,"[70, 47, 23, 100, 37]","[38, 110, 74, 27, 129]","[177203952, 1026694469, 292921272, 105045291, 81306398]","[321580662, 108958769, 106305042, 847565596, 302214028]",0,5002,2586,0.7642412123415577,0.807074324253782,,,574,508,817,743
8722783850,19435,1773086952,59,"[21, 137, 29, 27, 79]","[48, 51, 13, 64, 120]","[177203952, 1026694469, 292921272, 105045291, 81306398]","[321580662, 108958769, 106305042, 847565596, 302214028]",0,4200,1592,1.1068905833372316,0.9061384540572978,,,640,569,885,725
8723196309,19435,1773129669,59,"[46, 129, 38, 71, 131]","[145, 13, 99, 66, 19]","[1044002267, 402583877, 106573901, 164199202, 73401082]","[171262902, 312436974, 56351509, 93817671, 103735745]",1,-3969,-5596,1.078024912888351,1.1731960655336464,dire,5567.990430395064,932,682,642,527
8723196697,19435,1773129658,59,"[11, 126, 69, 27, 3]","[119, 13, 129, 94, 64]","[172099728, 480412663, 165564598, 317880638, 196878136]","[417235485, 116865891, 417604379, 164506534, 340421206]",1,5544,5265,0.6022169023216378,0.8206052522485175,radiant,8423.149104586433,829,638,674,554
8723242140,19435,1773133749,59,"[138, 59, 36, 19, 64]","[119, 106, 78, 54, 37]","[172099728, 480412663, 165564598, 317880638, 196878136]","[417235485, 116865891, 417604379, 164506534, 340421206]",1,7953,4353,0.6321092564491654,0.8189010180301729,radiant,2384.410811220807,622,595,474,385
8723248847,19435,1773134406,59,"[49, 28, 23, 64, 79]","[56, 96, 34, 27, 84]","[171262902, 312436974, 56351509, 93817671, 103735745]","[1044002267, 402583877, 106573901, 164199202, 73401082]",1,6799,7598,1.072403485519303,1.4397270545890821,radiant,5218.108397825978,716,535,664,709
8723283424,19435,1773137425,59,"[46, 17, 108, 119, 64]","[66, 70, 99, 106, 27]","[320252024, 137129583, 118134220, 150961567, 111114687]","[10366616, 100058342, 183719386, 210053851, 25907144]",0,1182,-1389,1.109034479249699,0.9343687515841055,dire,3646.374263940452,727,520,643,679
8723300566,19435,1773138708,59,"[21, 39, 155, 50, 27]","[11, 28, 47, 19, 64]","[171262902, 312436974, 56351509, 93817671, 103735745]","[1044002267, 402583877, 106573901, 164199202, 73401082]",1,-1523,-3472,1.304433823972369,1.3150079572581561,,,727,638,796,487
8723337453,19435,1773141317,59,"[21, 19, 129, 121, 64]","[27, 11, 120, 17, 138]","[320252024, 137129583, 118134220, 150961567, 111114687]","[10366616, 100058342, 183719386, 210053851, 25907144]",1,1713,-2749,1.0281880751682004,1.0114472064157598,,,765,627,581,611
